scenario,n,trial,rank,lambda_min_information,parameter_covered,aligned_sum_width,empty,lower,upper,width,delta_covered,decision,incorrect_claim,sign_error
null,8,286,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,287,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,288,1,0.0,1,0.20788557365245175,0,-1.0,1.0,2.0,1,0,0,0
null,8,289,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,290,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,291,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,292,1,0.0,1,0.20788557365245153,0,-1.0,1.0,2.0,1,0,0,0
null,8,293,1,0.0,1,0.2078855736524513,0,-1.0,1.0,2.0,1,0,0,0
null,8,294,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,295,1,0.0,1,0.20788557365245153,0,-1.0,1.0,2.0,1,0,0,0
null,8,296,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,297,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,8,298,1,0.0,1,0.20788557365245153,0,-1.0,1.0,2.0,1,0,0,0
null,8,299,1,0.0,1,0.20788557365245164,0,-1.0,1.0,2.0,1,0,0,0
null,32,0,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,1,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,2,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,3,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,4,1,0.0,0,0.10394278682622582,0,-0.9962026951954452,0.9962026951954452,1.9924053903908905,1,0,0,0
null,32,5,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,6,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,7,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,8,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,9,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,10,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,11,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,12,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,13,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,14,1,0.0,0,0.10394278682622571,0,-0.9941005608229045,0.9941005608229045,1.988201121645809,1,0,0,0
null,32,15,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,16,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,17,1,0.0,0,0.10394278682622582,0,-0.988283296068917,0.988283296068917,1.976566592137834,1,0,0,0
null,32,18,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,19,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,20,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,21,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,22,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,23,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,24,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,25,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,26,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,27,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,28,1,0.0,1,0.10394278682622549,0,-1.0,1.0,2.0,1,0,0,0
null,32,29,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,30,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,31,1,0.0,1,0.10394278682622604,0,-1.0,1.0,2.0,1,0,0,0
null,32,32,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,33,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,34,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,35,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,36,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,37,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,38,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,39,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,40,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,41,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,42,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,43,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,44,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,45,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,46,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,47,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,48,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,49,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,50,1,0.0,1,0.10394278682622604,0,-1.0,1.0,2.0,1,0,0,0
null,32,51,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,52,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,53,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,54,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,55,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,56,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,57,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,58,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,59,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,60,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,61,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,62,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,63,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,64,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,65,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,66,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,67,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,68,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,69,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,70,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,71,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,72,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,73,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,74,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,75,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,76,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,77,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,78,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,79,1,0.0,0,0.10394278682622593,0,-0.986428365460092,0.986428365460092,1.972856730920184,1,0,0,0
null,32,80,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,81,1,0.0,1,0.10394278682622604,0,-1.0,1.0,2.0,1,0,0,0
null,32,82,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,83,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,84,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,85,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,86,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,87,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,88,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,89,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,90,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,91,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,92,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,93,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,94,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,95,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,96,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,97,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,98,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,99,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,100,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,101,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,102,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,103,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,104,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,105,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,106,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,107,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,108,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,109,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,110,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,111,1,0.0,1,0.10394278682622604,0,-1.0,1.0,2.0,1,0,0,0
null,32,112,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,113,1,0.0,0,0.10394278682622571,0,-0.9856747721365753,0.9856747721365753,1.9713495442731506,1,0,0,0
null,32,114,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,115,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,116,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,117,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,118,1,0.0,1,0.10394278682622604,0,-1.0,1.0,2.0,1,0,0,0
null,32,119,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,120,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,121,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,122,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,123,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,124,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,125,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,126,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,127,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,128,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,129,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,130,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,131,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,132,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,133,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,134,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,135,1,0.0,0,0.10394278682622582,0,-0.9733876834061352,0.9733876834061352,1.9467753668122705,1,0,0,0
null,32,136,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,137,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,138,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,139,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,140,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,141,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,142,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,143,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,144,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,145,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,146,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,147,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,148,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,149,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,150,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,151,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,152,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,153,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,154,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,155,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,156,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,157,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,158,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,159,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,160,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,161,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,162,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,163,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,164,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,165,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,166,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,167,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,168,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,169,1,0.0,0,0.10394278682622593,0,-0.9963269598074176,0.9963269598074176,1.9926539196148352,1,0,0,0
null,32,170,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,171,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,172,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,173,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,174,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,175,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,176,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,177,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,178,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,179,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,180,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,181,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,182,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,183,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,184,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,185,1,0.0,0,0.10394278682622604,0,-0.9906699942638626,0.9906699942638626,1.9813399885277252,1,0,0,0
null,32,186,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,187,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,188,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,189,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,190,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,191,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,192,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,193,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,194,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,195,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,196,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,197,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,198,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,199,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,200,1,0.0,1,0.10394278682622549,0,-1.0,1.0,2.0,1,0,0,0
null,32,201,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,202,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,203,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,204,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,205,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,206,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,207,1,0.0,0,0.10394278682622571,0,-0.9862906952840049,0.9862906952840049,1.9725813905680099,1,0,0,0
null,32,208,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,209,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,210,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,211,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,212,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,213,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,214,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,215,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,216,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,217,1,0.0,1,0.10394278682622604,0,-1.0,1.0,2.0,1,0,0,0
null,32,218,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,219,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,220,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,221,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,222,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,223,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,224,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,225,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,226,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,227,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,228,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,229,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,230,1,0.0,0,0.10394278682622582,0,-0.9997068096708372,0.9997068096708372,1.9994136193416745,1,0,0,0
null,32,231,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,232,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,233,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,234,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,235,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,236,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,237,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,238,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,239,1,0.0,0,0.10394278682622582,0,-0.9983802756883735,0.9983802756883735,1.996760551376747,1,0,0,0
null,32,240,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,241,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,242,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,243,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,244,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,245,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,246,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,247,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,248,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,249,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,250,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,251,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,252,1,0.0,1,0.1039427868262256,0,-1.0,1.0,2.0,1,0,0,0
null,32,253,1,0.0,0,0.10394278682622582,0,-0.994419893151465,0.994419893151465,1.98883978630293,1,0,0,0
null,32,254,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,255,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,256,1,0.0,0,0.10394278682622582,0,-0.9952180612348633,0.9952180612348633,1.9904361224697267,1,0,0,0
null,32,257,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,258,1,0.0,1,0.10394278682622549,0,-1.0,1.0,2.0,1,0,0,0
null,32,259,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,260,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,261,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,262,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,263,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,264,1,0.0,1,0.10394278682622604,0,-1.0,1.0,2.0,1,0,0,0
null,32,265,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,266,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,267,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,268,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,269,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,270,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,271,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,272,1,0.0,1,0.10394278682622571,0,-1.0,1.0,2.0,1,0,0,0
null,32,273,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,274,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,275,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,276,1,0.0,1,0.10394278682622549,0,-1.0,1.0,2.0,1,0,0,0
null,32,277,1,0.0,0,0.10394278682622582,0,-0.9863839351511352,0.9863839351511352,1.9727678703022704,1,0,0,0
null,32,278,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,279,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,280,1,0.0,1,0.10394278682622593,0,-1.0,1.0,2.0,1,0,0,0
null,32,281,1,0.0,1,0.10394278682622582,0,-1.0,1.0,2.0,1,0,0,0
null,32,282,1,0.0,0,0.10394278682622582,0,-0.9902013120769573,0.9902013120769573,1.9804026241539145,1,0,0,0
null,32,283,1,0.0,1,0.10394278682622549,0,-1.0,1.0,2.0,1,0,0,0
